customer_id,Recency,Frequency,Monetary,segment,segment_label
12489.0,336,0.6931471805599453,5.816902804925467,0,Low Engagement
12490.0,5,3.091042453358316,9.192648794844782,3,Potential Loyalist
12491.0,39,0.6931471805599453,6.134265345739653,1,Low Engagement
12492.0,63,1.3862943611198906,6.573973420047142,1,Low Engagement
12493.0,166,1.0986122886681098,6.0747481512447195,1,Low Engagement
12494.0,16,2.302585092994046,7.535761090061292,2,At Risk
12495.0,641,0.6931471805599453,5.881649681100775,0,Low Engagement
12496.0,620,1.0986122886681098,4.008968211484625,0,Low Engagement
12497.0,82,1.3862943611198906,8.740256739530276,2,At Risk
12498.0,21,1.3862943611198906,6.00314605188182,1,Low Engagement
12499.0,560,0.6931471805599453,5.9781766527810465,0,Low Engagement
12500.0,23,2.995732273553991,8.692189651745124,3,Potential Loyalist
12501.0,337,0.6931471805599453,7.682662153888476,0,Low Engagement
12502.0,96,1.791759469228055,8.222787230875806,2,At Risk
12503.0,584,0.6931471805599453,7.027314514039777,0,Low Engagement
12504.0,18,1.6094379124341003,6.659358020193259,2,At Risk
12505.0,409,0.6931471805599453,6.862967096192003,0,Low Engagement
12506.0,233,0.6931471805599453,4.310799125385514,1,Low Engagement
12507.0,134,1.6094379124341003,7.520267076271057,2,At Risk
12508.0,26,1.0986122886681098,5.989637879766574,1,Low Engagement
12509.0,284,0.6931471805599453,5.178970608915471,1,Low Engagement
12510.0,143,2.302585092994046,8.552371128165808,3,Potential Loyalist
12511.0,429,0.6931471805599453,8.034313419300645,0,Low Engagement
12512.0,66,1.0986122886681098,4.9346897371814515,1,Low Engagement
12513.0,113,0.6931471805599453,6.418837907265026,1,Low Engagement
12514.0,267,1.0986122886681098,7.3769836077601205,2,At Risk
12515.0,353,0.6931471805599453,5.95246380975825,0,Low Engagement
12516.0,78,1.6094379124341003,7.882171512471631,2,At Risk
12517.0,28,1.791759469228055,7.825580832414862,2,At Risk
12518.0,1,1.791759469228055,7.629436465014086,2,At Risk
12519.0,64,1.0986122886681098,6.589668980352017,1,Low Engagement
12520.0,79,1.791759469228055,7.876737127834484,2,At Risk
12521.0,143,0.6931471805599453,6.39806234681208,1,Low Engagement
12522.0,39,1.0986122886681098,5.266413817535028,1,Low Engagement
12523.0,19,3.1780538303479458,8.383238852219565,3,Potential Loyalist
12524.0,9,2.8903717578961645,9.317139751972052,3,Potential Loyalist
12525.0,498,1.3862943611198906,6.882160509570649,0,Low Engagement
12526.0,1,1.3862943611198906,7.183612715167257,2,At Risk
12527.0,82,1.791759469228055,6.601922813543027,2,At Risk
12528.0,9,1.9459101490553132,7.567593835498341,2,At Risk
12529.0,528,0.6931471805599453,5.760414824222675,0,Low Engagement
12530.0,60,2.302585092994046,8.232243382929433,2,At Risk
12531.0,15,1.0986122886681098,7.567449083282863,2,At Risk
12532.0,30,0.6931471805599453,5.860301775655642,1,Low Engagement
12533.0,628,1.0986122886681098,7.221755471439273,0,Low Engagement
12534.0,131,0.6931471805599453,6.9940980992041535,1,Low Engagement
12535.0,92,1.0986122886681098,6.575563866544399,1,Low Engagement
12536.0,43,1.3862943611198906,9.441676670894656,2,At Risk
12537.0,409,0.6931471805599453,6.598427281404094,0,Low Engagement
12538.0,29,1.0986122886681098,6.463731238695349,1,Low Engagement
12539.0,22,2.0794415416798357,9.325074319439649,3,Potential Loyalist
12540.0,20,3.5263605246161616,10.010343998731724,3,Potential Loyalist
12541.0,30,1.3862943611198906,6.889774590946187,2,At Risk
12542.0,484,1.0986122886681098,6.179768175579484,0,Low Engagement
12543.0,448,0.6931471805599453,6.888827269096618,0,Low Engagement
12544.0,36,0.6931471805599453,5.923453336491439,1,Low Engagement
12545.0,75,1.0986122886681098,6.9091443138264115,1,Low Engagement
12546.0,47,1.0986122886681098,7.058328137461511,2,At Risk
12547.0,198,1.3862943611198906,5.952151829722441,1,Low Engagement
12548.0,166,0.6931471805599453,4.566429357671661,1,Low Engagement
12549.0,576,1.9459101490553132,7.363076649441731,0,Low Engagement
12550.0,79,0.6931471805599453,6.872987835288763,1,Low Engagement
12551.0,358,0.6931471805599453,5.1298987149230735,0,Low Engagement
12552.0,39,1.0986122886681098,6.084089306213804,1,Low Engagement
12553.0,8,2.5649493574615367,8.435928904585275,3,Potential Loyalist
12554.0,449,0.6931471805599453,6.1516682986483175,0,Low Engagement
12555.0,682,0.6931471805599453,4.869302117979612,0,Low Engagement
12556.0,50,1.0986122886681098,6.404749004268278,1,Low Engagement
12557.0,16,2.1972245773362196,9.837194960582092,3,Potential Loyalist
12558.0,8,0.6931471805599453,5.601971208509516,1,Low Engagement
12559.0,311,1.0986122886681098,6.33276439774036,0,Low Engagement
12560.0,5,1.3862943611198906,7.666226609492505,2,At Risk
12561.0,303,0.6931471805599453,5.480013727948073,0,Low Engagement
12562.0,8,2.302585092994046,8.510756520424078,3,Potential Loyalist
12563.0,409,0.6931471805599453,5.522420457356946,0,Low Engagement
12564.0,261,0.6931471805599453,6.12665081966305,1,Low Engagement
12565.0,289,0.6931471805599453,4.989888220951467,1,Low Engagement
12566.0,86,0.6931471805599453,5.865476063654188,1,Low Engagement
12567.0,23,2.772588722239781,9.525943498524859,3,Potential Loyalist
12568.0,645,0.6931471805599453,4.2626798770413155,0,Low Engagement
12569.0,2,3.4965075614664802,8.324988557507531,3,Potential Loyalist
12570.0,682,0.6931471805599453,4.3633533694082605,0,Low Engagement
12571.0,40,1.0986122886681098,6.255001200981438,1,Low Engagement
12572.0,9,1.0986122886681098,6.928949094989139,1,Low Engagement
12573.0,227,1.791759469228055,6.577040436712936,2,At Risk
12574.0,316,0.6931471805599453,5.391124416134243,0,Low Engagement
12575.0,457,1.0986122886681098,6.435861865217934,0,Low Engagement
12576.0,36,2.1972245773362196,7.670297916647234,2,At Risk
12577.0,35,2.1972245773362196,7.4114052189990325,2,At Risk
12578.0,21,1.6094379124341003,8.443212903418239,2,At Risk
12579.0,78,0.6931471805599453,6.0899968031722285,1,Low Engagement
12580.0,247,1.0986122886681098,6.960252847939891,1,Low Engagement
12581.0,40,0.6931471805599453,5.291846475417725,1,Low Engagement
12582.0,239,1.6094379124341003,7.59155894453893,2,At Risk
12583.0,3,3.332204510175204,9.578341729235134,3,Potential Loyalist
12584.0,4,2.302585092994046,7.757542894498013,2,At Risk
12585.0,234,1.0986122886681098,7.621244157199997,2,At Risk
12586.0,17,1.6094379124341003,7.632241230097758,2,At Risk
12587.0,8,0.6931471805599453,4.976733742420574,1,Low Engagement
12588.0,39,1.6094379124341003,6.866704091532522,2,At Risk
12589.0,29,2.1972245773362196,8.454606896777193,3,Potential Loyalist
12590.0,211,1.0986122886681098,9.196774773912752,2,At Risk
12591.0,317,1.3862943611198906,7.210190486770758,2,At Risk
12592.0,92,1.791759469228055,7.856962277297855,2,At Risk
12593.0,109,1.3862943611198906,6.038109554931026,1,Low Engagement
12594.0,38,2.772588722239781,8.535251160425936,3,Potential Loyalist
12595.0,505,0.6931471805599453,5.703849139100744,0,Low Engagement
12596.0,51,1.0986122886681098,6.428541364981557,1,Low Engagement
12597.0,19,1.6094379124341003,8.245966975595675,2,At Risk
12598.0,10,2.4849066497880004,8.419600207997298,3,Potential Loyalist
12599.0,29,2.6390573296152584,7.739672605902305,3,Potential Loyalist
12600.0,29,3.091042453358316,8.526137075377541,3,Potential Loyalist
12601.0,190,1.9459101490553132,6.525410816864686,2,At Risk
12602.0,59,0.6931471805599453,5.037731519757957,1,Low Engagement
12603.0,22,0.6931471805599453,6.606920419952056,1,Low Engagement
12604.0,79,1.0986122886681098,5.541969178493598,1,Low Engagement
12605.0,376,1.6094379124341003,7.117975685005857,2,At Risk
12606.0,682,0.6931471805599453,3.091042453358316,0,Low Engagement
12607.0,60,0.6931471805599453,7.3655028587473295,1,Low Engagement
12608.0,405,0.6931471805599453,6.03258249782888,0,Low Engagement
12609.0,78,2.302585092994046,8.14231354282266,2,At Risk
12610.0,23,1.791759469228055,7.6499497335130995,2,At Risk
12611.0,52,0.6931471805599453,7.085332264745334,1,Low Engagement
12612.0,74,0.6931471805599453,6.558254538791405,1,Low Engagement
12613.0,57,2.3978952727983707,8.829968284089432,3,Potential Loyalist
12614.0,278,0.6931471805599453,5.757639147446912,1,Low Engagement
12615.0,2,2.1972245773362196,8.655559377568013,3,Potential Loyalist
12616.0,95,1.3862943611198906,7.031829594084064,2,At Risk
12617.0,29,0.6931471805599453,5.876418387786464,1,Low Engagement
12618.0,22,0.6931471805599453,5.183523608545955,1,Low Engagement
12619.0,16,2.3978952727983707,8.238108720109691,3,Potential Loyalist
12620.0,15,1.3862943611198906,7.20073081629489,2,At Risk
12621.0,2,3.58351893845611,10.117663414047277,3,Potential Loyalist
12622.0,232,0.6931471805599453,5.199049364889368,1,Low Engagement
12623.0,276,2.0794415416798357,8.229201737777698,2,At Risk
12624.0,106,1.0986122886681098,6.464790775403018,1,Low Engagement
12625.0,212,1.6094379124341003,8.549830744582277,2,At Risk
12626.0,23,2.302585092994046,8.798074188898816,3,Potential Loyalist
12627.0,11,2.0794415416798357,8.407273409191232,2,At Risk
12628.0,4,1.3862943611198906,6.668812575758953,2,At Risk
12629.0,386,1.0986122886681098,7.3519409752019005,0,Low Engagement
12630.0,10,1.0986122886681098,7.1482513998271635,2,At Risk
12631.0,57,1.9459101490553132,8.155525805954461,2,At Risk
12632.0,521,1.0986122886681098,6.691934848047708,0,Low Engagement
12633.0,59,2.0794415416798357,8.644558613454844,2,At Risk
12634.0,536,1.0986122886681098,6.19644412779452,0,Low Engagement
12635.0,90,1.6094379124341003,7.983238814926674,2,At Risk
12636.0,739,0.6931471805599453,4.955827057601261,0,Low Engagement
12637.0,67,2.5649493574615367,9.028975557358438,3,Potential Loyalist
12638.0,33,1.0986122886681098,6.827076535747527,1,Low Engagement
12639.0,239,1.3862943611198906,7.180351632015874,2,At Risk
12640.0,24,1.3862943611198906,7.06951692181073,2,At Risk
12641.0,115,0.6931471805599453,5.230573714461517,1,Low Engagement
12642.0,25,1.3862943611198906,6.9219145615400475,2,At Risk
12643.0,128,2.5649493574615367,9.030186863266598,3,Potential Loyalist
12644.0,130,1.6094379124341003,7.559814804737258,2,At Risk
12645.0,34,2.1972245773362196,8.171966748299813,2,At Risk
12646.0,5,1.0986122886681098,7.206355036031724,2,At Risk
12647.0,22,3.6109179126442243,9.793971191079148,3,Potential Loyalist
12648.0,155,1.6094379124341003,7.014814351275545,2,At Risk
12649.0,107,2.1972245773362196,7.738771306795058,2,At Risk
12650.0,3,0.6931471805599453,5.753968489569372,1,Low Engagement
12651.0,335,1.6094379124341003,5.9368763568235785,0,Low Engagement
12652.0,331,1.0986122886681098,6.925624666224383,0,Low Engagement
12653.0,149,1.3862943611198906,8.333710160372133,2,At Risk
12654.0,11,1.791759469228055,6.401884028681278,2,At Risk
12655.0,424,0.6931471805599453,5.569679490132721,0,Low Engagement
12656.0,17,2.1972245773362196,8.765432005953489,3,Potential Loyalist
12657.0,11,1.6094379124341003,7.4049970586737315,2,At Risk
12658.0,19,0.6931471805599453,6.532407069777784,1,Low Engagement
12659.0,30,0.6931471805599453,4.529152699564175,1,Low Engagement
12660.0,11,0.6931471805599453,5.50573795739701,1,Low Engagement
12661.0,436,0.6931471805599453,5.093750200806762,0,Low Engagement
12662.0,1,3.044522437723423,8.852095625112755,3,Potential Loyalist
12663.0,625,1.0986122886681098,5.4823042026610525,0,Low Engagement
12664.0,8,2.4849066497880004,8.711285203809107,3,Potential Loyalist
12665.0,325,1.3862943611198906,5.751301990624177,0,Low Engagement
12666.0,394,0.6931471805599453,7.130434722615036,0,Low Engagement
12667.0,58,0.6931471805599453,6.431540399799522,1,Low Engagement
12668.0,12,2.3978952727983707,9.345367645213216,3,Potential Loyalist
12669.0,151,1.3862943611198906,7.917547282845659,2,At Risk
12670.0,10,2.0794415416798357,8.232517262650086,2,At Risk
12671.0,606,0.6931471805599453,7.872257340866884,0,Low Engagement
12672.0,330,1.0986122886681098,6.082333059112373,0,Low Engagement
12673.0,5,1.3862943611198906,7.115598373006169,2,At Risk
12674.0,39,1.6094379124341003,7.586600674831223,2,At Risk
12675.0,554,1.0986122886681098,6.8664123154477545,0,Low Engagement
12676.0,25,2.4849066497880004,7.952998435992042,3,Potential Loyalist
12677.0,555,1.0986122886681098,5.981666704627871,0,Low Engagement
12678.0,42,3.091042453358316,10.44238096462203,3,Potential Loyalist
12679.0,59,1.6094379124341003,7.015730373647435,2,At Risk
12680.0,1,1.6094379124341003,6.781976613299544,2,At Risk
12681.0,15,3.828641396489095,10.337516793609044,3,Potential Loyalist
12682.0,4,3.970291913552122,10.087262635781837,3,Potential Loyalist
12683.0,4,3.091042453358316,9.449182454017226,3,Potential Loyalist
12684.0,8,2.0794415416798357,7.733959364615189,2,At Risk
12685.0,28,1.9459101490553132,7.960002460651312,2,At Risk
12686.0,372,0.6931471805599453,5.188948829492672,0,Low Engagement
12687.0,481,1.0986122886681098,7.668519051056749,0,Low Engagement
12688.0,114,0.6931471805599453,8.491836408313453,2,At Risk
12689.0,26,1.0986122886681098,7.1297862115656185,2,At Risk
12690.0,206,0.6931471805599453,5.966172379820607,1,Low Engagement
12691.0,28,2.0794415416798357,7.065954893655682,2,At Risk
12692.0,637,0.6931471805599453,4.718052343044764,0,Low Engagement
12693.0,127,2.0794415416798357,7.4407454444095835,2,At Risk
12694.0,70,1.3862943611198906,7.519882190878127,2,At Risk
12695.0,7,2.0794415416798357,7.2500107603590775,2,At Risk
12696.0,435,1.0986122886681098,6.748654031960281,0,Low Engagement
12697.0,29,1.3862943611198906,6.865463454791294,2,At Risk
12698.0,590,0.6931471805599453,5.831149070576642,0,Low Engagement
12699.0,418,0.6931471805599453,6.460076583537422,0,Low Engagement
12700.0,8,1.6094379124341003,8.505320994961897,2,At Risk
12701.0,80,1.9459101490553132,7.802785601512003,2,At Risk
12702.0,20,0.6931471805599453,5.393627546352362,1,Low Engagement
12703.0,71,1.6094379124341003,6.915257070052459,2,At Risk
12704.0,7,2.1972245773362196,7.758692224146705,2,At Risk
12705.0,15,2.70805020110221,9.372722792156985,3,Potential Loyalist
12707.0,292,0.6931471805599453,6.404269320519532,1,Low Engagement
12708.0,30,2.9444389791664403,8.5783071052745,3,Potential Loyalist
12709.0,15,3.5553480614894135,10.344781088035354,3,Potential Loyalist
12710.0,97,1.3862943611198906,7.047534612510416,2,At Risk
12711.0,612,1.0986122886681098,7.200462205681664,0,Low Engagement
12712.0,29,3.091042453358316,8.881094363166692,3,Potential Loyalist
12713.0,1,0.6931471805599453,6.744706797531768,1,Low Engagement
12714.0,9,2.5649493574615367,9.553554828664682,3,Potential Loyalist
12715.0,106,0.6931471805599453,5.871723345495433,1,Low Engagement
12716.0,4,1.0986122886681098,6.960812516706486,1,Low Engagement
12717.0,151,1.3862943611198906,7.17771371154501,2,At Risk
12718.0,71,0.6931471805599453,5.477509030333064,1,Low Engagement
12719.0,5,1.0986122886681098,6.47072210140631,1,Low Engagement
12720.0,3,3.4339872044851463,9.019382025256323,3,Potential Loyalist
12721.0,32,2.1972245773362196,8.297563459401823,2,At Risk
12722.0,85,1.6094379124341003,6.906384339674138,2,At Risk
12723.0,4,1.791759469228055,6.587646428909591,2,At Risk
12724.0,5,2.0794415416798357,7.748684330061293,2,At Risk
12725.0,371,1.6094379124341003,7.899361253965079,2,At Risk
12726.0,28,2.4849066497880004,8.297942054817371,3,Potential Loyalist
12727.0,11,2.3978952727983707,8.644799817221259,3,Potential Loyalist
12728.0,71,1.791759469228055,6.97650678801018,2,At Risk
12729.0,114,0.6931471805599453,6.118119224230488,1,Low Engagement
12730.0,522,0.6931471805599453,6.721726860256856,0,Low Engagement
12731.0,24,2.8903717578961645,10.157226650040503,3,Potential Loyalist
12732.0,180,0.6931471805599453,5.469156586232957,1,Low Engagement
12733.0,234,1.6094379124341003,7.793945501918165,2,At Risk
12734.0,353,1.3862943611198906,6.462483285955585,0,Low Engagement
12735.0,315,1.0986122886681098,6.660024422032584,0,Low Engagement
12736.0,333,0.6931471805599453,5.459585514144159,0,Low Engagement
12737.0,499,1.0986122886681098,8.219191386557602,0,Low Engagement
12738.0,372,0.6931471805599453,5.7420411867732915,0,Low Engagement
12739.0,78,1.6094379124341003,7.911225040458104,2,At Risk
12740.0,64,0.6931471805599453,6.060524083039477,1,Low Engagement
12741.0,529,1.0986122886681098,6.008985160825971,0,Low Engagement
12742.0,626,0.6931471805599453,7.092174633858238,0,Low Engagement
12743.0,134,1.0986122886681098,6.305234599635373,1,Low Engagement
12744.0,52,2.4849066497880004,10.139273254049405,3,Potential Loyalist
12745.0,487,1.3862943611198906,6.8313169012337,0,Low Engagement
12746.0,541,0.6931471805599453,5.543418085214289,0,Low Engagement
12747.0,2,3.295836866004329,9.135351704431791,3,Potential Loyalist
12748.0,1,5.820082930352362,10.9437711546269,3,Potential Loyalist
12749.0,4,2.302585092994046,8.839038981175287,3,Potential Loyalist
12750.0,129,0.6931471805599453,5.623584199327089,1,Low Engagement
12751.0,445,0.6931471805599453,5.595714593686387,0,Low Engagement
12752.0,81,0.6931471805599453,8.38201014985595,2,At Risk
12753.0,23,1.9459101490553132,9.972565287088774,3,Potential Loyalist
12754.0,236,1.3862943611198906,8.010273263812737,2,At Risk
12755.0,281,2.4849066497880004,9.108491461188263,3,Potential Loyalist
12756.0,87,0.6931471805599453,4.72809553282539,1,Low Engagement
12757.0,16,2.6390573296152584,8.969300125921881,3,Potential Loyalist
12758.0,117,2.0794415416798357,9.200718227264051,3,Potential Loyalist
12759.0,52,2.1972245773362196,8.521531766174993,3,Potential Loyalist
12760.0,456,0.6931471805599453,5.8544986920348245,0,Low Engagement
12761.0,458,1.0986122886681098,6.664345242806459,0,Low Engagement
12762.0,8,1.0986122886681098,7.549356501658852,2,At Risk
12763.0,138,1.0986122886681098,6.703384412991211,1,Low Engagement
12764.0,317,0.6931471805599453,7.435367220848186,0,Low Engagement
12765.0,472,1.9459101490553132,7.248205307972568,0,Low Engagement
12766.0,4,2.302585092994046,9.217244483652921,3,Potential Loyalist
12767.0,376,0.6931471805599453,6.857324770182772,0,Low Engagement
12768.0,451,0.6931471805599453,5.133973242984735,0,Low Engagement
12769.0,239,0.6931471805599453,7.042810509975002,1,Low Engagement
12770.0,211,1.0986122886681098,8.085625351967414,2,At Risk
12771.0,486,0.6931471805599453,5.646506406836471,0,Low Engagement
12772.0,60,0.6931471805599453,6.795112758210396,1,Low Engagement
12773.0,564,0.6931471805599453,4.830311739964974,0,Low Engagement
